latitude,housing_median_age,total_rooms,households,median_income,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,target
33.77,7,704.0,107.0,5.5077,0,0,0,181600
37.35,27,2773.0,383.0,5.5297,0,0,0,193100
33.76,24,2285.0,418.0,4.7545,0,0,0,192800
32.76,41,1890.0,395.0,2.4856,0,0,1,120800
37.97,52,2157.0,306.0,4.9944,0,1,0,399200
34.08,34,4839.0,972.0,2.9716,0,0,0,227400
37.78,52,1414.0,341.0,2.7414,0,1,0,275300
33.67,25,4566.0,622.0,5.9765,0,0,0,265400
38.9,21,2072.0,308.0,2.2727,1,0,0,114400
33.87,16,63.0,14.0,2.925,1,0,0,500301
34.02,39,3910.0,617.0,6.5917,0,0,0,466000
38.52,36,2181.0,356.0,3.2911,1,0,0,96700
33.98,15,18644.0,2552.0,5.9716,0,0,0,330700
37.92,12,2495.0,519.0,2.8,0,1,0,196100
33.99,45,159.0,31.0,2.9071,1,0,0,112800
33.75,27,2943.0,609.0,2.8651,0,0,0,171700
34.27,35,1879.0,265.0,5.4296,0,0,0,196200
34.11,26,2095.0,437.0,3.7227,0,0,0,144100
38.98,14,2622.0,369.0,5.0019,1,0,0,213100
37.71,52,1696.0,282.0,3.4908,0,1,0,255900
32.75,5,2259.0,426.0,3.7286,0,0,1,137800
33.17,4,6439.0,950.0,4.7477,0,0,0,175100
33.03,11,3847.0,579.0,3.775,0,0,0,167500
34.05,52,1983.0,305.0,7.0115,0,0,0,500301
38.67,10,2830.0,333.0,7.144,1,0,0,239900
34.2,36,2315.0,311.0,4.2866,0,0,0,294700
37.95,45,2573.0,431.0,3.3737,0,1,0,111900
38.67,34,1767.0,285.0,4.3352,1,0,0,118800
37.35,22,3682.0,762.0,2.5031,0,0,0,164300
38.32,19,3339.0,442.0,6.1002,0,1,0,239000
37.81,37,1905.0,266.0,5.7446,0,1,0,337000
36.98,47,1499.0,234.0,4.3417,0,0,1,265600
33.97,30,2346.0,520.0,2.0562,0,0,0,181600
33.91,29,1055.0,163.0,5.2609,0,0,0,187000
38.39,22,1531.0,220.0,3.925,0,0,0,234000
32.76,43,3836.0,625.0,3.441,0,0,1,141700
39.36,34,1028.0,165.0,2.1355,1,0,0,63300
36.42,21,3355.0,564.0,2.9629,0,0,0,103000
32.87,3,1946.0,312.0,4.4293,1,0,0,83500
34.08,30,5028.0,730.0,4.8185,1,0,0,142800
37.69,35,2368.0,414.0,4.3833,0,0,1,267000
36.62,6,2353.0,414.0,1.9607,1,0,0,58300
33.06,31,2648.0,485.0,4.327,0,0,1,290300
32.99,17,1965.0,254.0,4.6523,1,0,0,96300
33.96,28,4476.0,970.0,2.3162,0,0,0,142300
34.07,31,1857.0,389.0,2.6859,0,0,0,153400
36.59,42,3199.0,459.0,4.9182,0,0,1,301300
33.87,33,2364.0,361.0,7.2021,0,0,0,337900
32.68,13,2557.0,432.0,4.3,0,0,1,89600
37.28,27,2830.0,438.0,5.3385,0,0,0,277600
33.92,34,1677.0,264.0,4.4767,0,0,0,156900
33.54,28,3901.0,466.0,7.5217,0,0,0,500301
34.59,24,1883.0,285.0,4.5026,0,0,1,260100
36.73,47,1730.0,326.0,1.672,1,0,0,49900
33.91,34,1925.0,324.0,3.7211,0,0,0,141400
38.94,27,1885.0,254.0,2.1906,1,0,0,104500
34.64,34,3070.0,451.0,4.0778,0,0,1,150300
34.16,47,2015.0,275.0,5.832,1,0,0,318800
34.26,35,2035.0,315.0,5.1359,0,0,0,195900
37.33,35,2233.0,313.0,6.2567,0,0,0,294600
32.74,33,3933.0,666.0,3.8078,0,0,1,126800
37.74,43,1658.0,272.0,3.8083,0,1,0,122300
34.28,35,2500.0,341.0,5.6107,0,0,0,227400
33.85,36,2807.0,387.0,5.1393,0,0,0,216600
38.03,8,2159.0,242.0,6.0201,1,0,0,156000
36.61,29,4543.0,757.0,3.4543,0,0,1,254100
37.78,48,1207.0,205.0,3.5011,0,1,0,428600
34.05,33,3505.0,488.0,4.1816,1,0,0,134900
37.4,15,3850.0,711.0,4.659,0,1,0,192500
38.64,12,3350.0,565.0,4.1068,1,0,0,161300
34.02,41,924.0,191.0,2.5813,0,0,0,192300
34.92,20,1048.0,159.0,3.2583,1,0,0,92000
34.12,16,4394.0,497.0,6.4195,1,0,0,251400
33.75,29,3546.0,474.0,5.6903,0,0,0,286900
33.87,21,4845.0,977.0,2.8057,0,0,0,156600
34.11,28,2412.0,389.0,4.05,1,0,0,181200
33.86,21,3676.0,568.0,4.6397,0,0,0,268400
37.62,39,1569.0,246.0,6.6443,0,0,1,325000
34.09,30,1380.0,237.0,2.6917,1,0,0,78900
34.08,24,3785.0,796.0,3.2405,0,0,0,218100
37.63,21,1543.0,249.0,5.0813,0,1,0,242200
34.83,6,10333.0,736.0,4.8724,1,0,0,168700
37.43,32,3413.0,484.0,4.0784,1,0,0,164800
34.09,33,1930.0,346.0,2.675,0,0,0,175300
36.27,20,3125.0,449.0,2.925,1,0,0,97700
34.08,41,2236.0,424.0,2.5222,0,0,0,126300
38.02,5,1929.0,372.0,3.9154,1,0,0,182100
33.66,22,842.0,153.0,2.2306,1,0,0,47800
33.9,35,1592.0,240.0,5.3753,0,0,0,178300
32.73,39,1944.0,272.0,4.8938,0,0,1,367700
33.02,18,1038.0,131.0,6.6517,0,0,0,260400
33.9,29,2452.0,455.0,5.8347,0,0,0,500301
34.03,42,2345.0,348.0,3.3375,1,0,0,118400
34.18,15,5169.0,695.0,2.482,1,0,0,61100
37.79,52,1883.0,227.0,9.4881,0,1,0,500301
33.68,24,7796.0,1198.0,4.55,0,0,0,152400
36.56,25,1402.0,212.0,2.3729,1,0,0,85000
36.43,29,2155.0,387.0,2.0813,1,0,0,58200
38.69,21,7680.0,1098.0,4.3739,1,0,0,115700
33.98,38,1110.0,235.0,2.1929,0,0,0,163400
34.03,41,1670.0,272.0,3.4724,0,0,0,141900
34.51,15,6093.0,897.0,3.7875,1,0,0,91100
36.57,32,1896.0,276.0,2.4908,1,0,0,110300
33.79,29,2314.0,482.0,2.3677,0,0,0,214800
36.9,13,963.0,127.0,5.5729,0,0,0,323200
34.0,45,2162.0,371.0,5.3357,0,0,0,330100
37.7,37,2203.0,315.0,4.9005,0,1,0,231900
33.93,31,4911.0,962.0,2.3437,0,0,0,137500
33.82,25,3099.0,509.0,4.7271,0,0,0,382400
34.14,24,13062.0,2565.0,3.9997,0,0,0,225300
33.07,17,1218.0,184.0,2.2875,1,0,0,84000
33.63,17,8292.0,1535.0,4.2917,0,0,0,271900
39.78,12,9231.0,1494.0,3.3905,1,0,0,118100
39.75,30,4991.0,774.0,1.9948,1,0,0,67800
34.05,39,1267.0,285.0,2.5725,0,0,0,140900
37.87,41,826.0,123.0,5.5289,0,1,0,384900
37.53,25,5380.0,890.0,4.2667,0,1,0,218800
33.95,18,3638.0,532.0,2.925,1,0,0,68500
34.03,38,1938.0,441.0,2.3848,0,0,0,135500
35.05,24,2782.0,463.0,3.1203,0,0,0,152900
34.18,48,2507.0,362.0,5.9975,0,0,0,231700
34.04,24,1828.0,516.0,1.5969,0,0,0,160500
35.5,19,4042.0,646.0,4.0672,0,0,0,174100
38.23,21,2816.0,308.0,7.5589,0,1,0,320700
38.96,20,3084.0,457.0,2.6083,1,0,0,60500
33.88,19,1949.0,322.0,4.0361,0,0,0,201700
38.32,18,3283.0,438.0,3.5589,1,0,0,103300
34.16,16,2878.0,387.0,6.0676,0,0,0,241600
34.06,33,1581.0,237.0,4.8417,0,0,0,160600
32.8,16,2870.0,513.0,2.175,1,0,0,94100
32.72,5,2002.0,394.0,2.5024,0,0,1,137500
37.72,10,604.0,108.0,3.0083,0,1,0,180700
37.97,34,3382.0,452.0,3.8353,0,1,0,165000
33.6,13,2749.0,380.0,5.433,0,0,0,316400
34.08,34,1457.0,245.0,3.7202,0,0,0,189400
38.03,10,1657.0,222.0,4.3227,1,0,0,108000
33.87,4,7772.0,850.0,5.3493,1,0,0,240100
33.9,43,1480.0,246.0,4.625,0,0,0,166300
38.1,52,334.0,69.0,2.6,0,1,0,109700
34.06,33,3720.0,1084.0,2.3332,0,0,0,270300
33.96,47,1908.0,339.0,4.7861,0,0,0,140700
38.92,26,645.0,83.0,3.8,1,0,0,103900
37.53,19,5284.0,709.0,6.3667,0,1,0,246000
38.46,2,8124.0,984.0,4.6879,1,0,0,144700
33.94,27,5186.0,664.0,5.883,0,0,0,268000
33.88,32,1876.0,235.0,5.6986,0,0,0,319000
33.7,5,1927.0,355.0,5.5923,0,0,0,194300
39.77,25,1925.0,303.0,3.263,1,0,0,89800
36.54,33,3001.0,522.0,1.8223,1,0,0,52100
34.14,38,2126.0,297.0,5.5962,0,0,0,291800
33.93,32,980.0,219.0,1.3625,0,0,0,90100
34.06,16,2981.0,514.0,3.1229,0,0,0,164000
37.34,30,2089.0,236.0,10.4007,0,0,0,500301
32.85,20,1882.0,248.0,5.175,1,0,0,91100
34.06,24,3177.0,824.0,2.4094,0,0,0,135500
33.94,9,586.0,114.0,1.1952,0,0,0,81600
36.71,24,4901.0,647.0,4.6451,0,0,0,178100
37.71,31,2811.0,470.0,5.3201,0,1,0,264400
39.69,8,3358.0,512.0,3.43,1,0,0,168600
34.06,52,2662.0,411.0,5.3858,0,0,0,470300
37.25,4,3273.0,631.0,4.0844,0,0,0,184200
36.8,25,1525.0,245.0,2.4618,1,0,0,55600
37.47,35,480.0,109.0,2.8,0,0,1,167000
34.05,47,1537.0,260.0,2.7375,0,0,0,123200
34.04,22,3584.0,602.0,3.425,1,0,0,113900
37.78,49,2617.0,448.0,4.5414,0,1,0,500301
39.2,20,1997.0,174.0,3.387,1,0,0,197200
34.07,39,1569.0,278.0,3.6088,0,0,0,186900
38.53,20,2397.0,273.0,1.8817,1,0,0,98100
34.02,32,1823.0,432.0,1.9302,0,0,0,131000
38.34,11,1819.0,304.0,4.8568,1,0,0,127500
33.92,36,2950.0,498.0,4.6667,0,0,0,172100
33.56,24,7261.0,752.0,11.2601,0,0,0,500301
33.03,16,2683.0,416.0,3.8313,0,0,1,149000
37.57,21,5125.0,789.0,4.9146,0,0,0,247900
33.54,20,2047.0,284.0,6.8394,0,0,0,272300
33.75,22,7607.0,1125.0,5.2957,0,0,0,296700
37.37,16,1806.0,361.0,4.0045,0,0,0,178400
33.9,36,1336.0,188.0,5.6184,0,0,0,171400
37.86,52,2481.0,445.0,2.2327,0,1,0,170200
34.08,46,3861.0,814.0,3.0179,0,0,0,184600
34.16,39,3616.0,773.0,2.875,0,0,0,153800
38.17,8,6990.0,1029.0,3.9392,0,1,0,246600
34.15,31,2291.0,360.0,5.5853,0,0,0,356200
37.85,50,1403.0,264.0,2.425,0,1,0,140300
37.55,46,1703.0,263.0,5.1068,0,0,1,370000
34.09,41,2620.0,537.0,2.2706,0,0,0,144500
32.76,43,4600.0,663.0,3.8529,0,0,1,223300
32.74,16,3898.0,578.0,5.4098,0,0,0,162600
34.04,36,1244.0,205.0,5.0679,0,0,0,154200
33.8,16,4722.0,650.0,5.62,0,0,0,219800
38.28,17,3313.0,530.0,3.5234,1,0,0,82300
34.19,33,4822.0,843.0,4.192,0,0,0,293200
34.23,14,4988.0,689.0,6.3145,0,0,0,287400
39.05,14,1324.0,178.0,4.2,1,0,0,180700
36.57,13,3443.0,363.0,7.2615,0,0,0,500301
34.04,17,2240.0,338.0,3.325,1,0,0,82100
37.82,52,1405.0,233.0,1.9098,0,1,0,87800
37.1,20,2222.0,302.0,7.8755,0,0,0,402600
37.6,22,3506.0,514.0,4.925,0,1,0,235600
37.85,10,3588.0,392.0,12.5478,1,0,0,500301
32.89,14,3887.0,776.0,3.6176,0,0,1,156400
35.37,32,4876.0,721.0,3.6462,1,0,0,67900
34.06,37,3680.0,654.0,5.6316,0,0,0,500301
34.01,43,1654.0,240.0,4.8795,0,0,0,400300
37.03,17,1546.0,185.0,4.925,0,0,1,386700
33.95,30,2501.0,291.0,10.7835,0,0,0,498900
34.41,8,25031.0,3790.0,6.1602,0,0,0,265400
38.5,17,2319.0,417.0,2.0188,1,0,0,137800
34.12,6,12332.0,1555.0,4.4797,1,0,0,141300
33.72,14,2664.0,475.0,3.928,0,0,0,188800
33.59,44,2895.0,374.0,6.9544,0,0,0,500301
33.81,45,2214.0,388.0,4.1586,0,0,1,158200
37.67,16,4694.0,577.0,6.8214,1,0,0,311800
33.78,19,3126.0,452.0,6.2357,0,0,0,207700
33.75,22,20195.0,2492.0,8.5831,0,0,1,500301
37.25,34,3450.0,522.0,5.8127,0,0,0,268500
32.69,37,3828.0,674.0,3.5121,0,0,1,321100
40.28,32,1849.0,187.0,2.2417,0,0,1,76400
38.54,48,1206.0,175.0,2.1333,1,0,0,58500
34.04,37,1094.0,252.0,2.5454,0,0,0,165300
34.02,40,3678.0,667.0,2.6359,0,0,0,189600
33.84,36,3478.0,497.0,5.1013,0,0,0,224400
37.77,39,1932.0,316.0,3.3958,0,1,0,146100
37.75,52,1826.0,232.0,6.1151,0,1,0,500301
34.58,5,1299.0,168.0,4.4719,1,0,0,146900
34.02,47,1353.0,302.0,2.9964,0,0,0,139100
37.43,40,2635.0,417.0,5.5421,0,0,1,444800
37.31,40,2184.0,305.0,3.6682,0,0,0,235500
37.79,52,542.0,87.0,3.1125,0,1,0,500301
33.93,25,2952.0,673.0,2.41,0,0,0,223600
37.51,22,6936.0,1086.0,4.7107,0,0,0,223800
36.4,19,858.0,164.0,2.4,1,0,0,15299
34.46,39,2437.0,371.0,6.9257,0,0,0,427900
34.25,36,1723.0,275.0,4.6839,0,0,0,204900
33.84,36,1786.0,278.0,5.175,0,0,0,219200
33.76,19,3934.0,426.0,11.3124,0,0,0,500301
38.63,28,1541.0,258.0,1.7397,1,0,0,52000
33.96,32,4425.0,839.0,1.854,0,0,0,100300
34.86,15,1165.0,182.0,4.675,0,0,0,158300
33.94,28,3277.0,467.0,4.3256,1,0,0,127400
34.2,27,2022.0,455.0,2.8562,0,0,0,190800
35.3,10,975.0,173.0,4.4484,1,0,0,103200
37.98,10,1961.0,347.0,3.0031,1,0,0,150300
34.07,33,6582.0,1159.0,4.5386,0,0,0,500301
34.09,33,2842.0,412.0,4.6958,1,0,0,145900
35.14,30,3378.0,584.0,2.8313,1,0,0,46100
37.86,30,1715.0,287.0,3.991,1,0,0,154700
37.96,22,3422.0,540.0,3.95,1,0,0,204400
34.69,48,1706.0,304.0,2.4167,1,0,0,95200
34.17,15,4695.0,669.0,5.4033,0,0,0,411000
34.03,19,1959.0,437.0,3.4415,0,0,0,55300
36.97,28,1966.0,408.0,1.8662,1,0,0,48300
36.73,9,2049.0,394.0,2.5437,1,0,0,54500
38.42,17,6739.0,953.0,3.3465,1,0,0,144400
37.56,24,9936.0,1491.0,4.9978,0,1,0,240600
38.57,36,779.0,147.0,2.5031,1,0,0,94100
33.57,2,23636.0,2716.0,4.2443,0,0,0,187600
38.77,15,2549.0,356.0,4.33,1,0,0,141500
37.59,35,3158.0,484.0,5.4282,0,0,1,262800
33.94,37,2001.0,271.0,4.6542,0,0,0,180100
32.8,29,4258.0,843.0,3.401,0,0,1,238500
34.22,34,3593.0,568.0,4.4857,0,0,0,198900
37.21,14,6333.0,680.0,8.7262,0,0,0,459500
34.06,33,349.0,56.0,1.1941,0,0,0,98500
37.64,36,919.0,160.0,4.2338,0,1,0,183000
37.82,52,1728.0,304.0,1.5171,0,1,0,80600
35.77,35,1996.0,398.0,1.9786,1,0,0,56800
32.74,38,6222.0,1103.0,3.2422,0,0,1,289700
33.93,33,5699.0,931.0,3.9028,0,0,0,185000
37.64,37,1772.0,282.0,4.4652,0,1,0,158500
39.18,23,3007.0,405.0,3.9607,1,0,0,153300
33.55,3,1884.0,246.0,6.3743,0,0,0,274600
38.66,4,8547.0,1065.0,4.8246,1,0,0,199200
34.02,37,1254.0,238.0,3.3625,0,0,0,189700
39.82,27,1279.0,198.0,2.925,1,0,0,92000
37.66,28,4192.0,602.0,5.2236,0,0,1,273800
36.8,20,7603.0,1267.0,2.5094,1,0,0,84000
34.42,6,5013.0,666.0,3.7695,1,0,0,139100
37.9,32,3160.0,473.0,4.9528,0,1,0,336000
32.79,25,2002.0,378.0,3.9429,0,0,1,317400
33.78,26,4295.0,1141.0,2.0701,0,0,1,146500
39.79,18,1500.0,201.0,2.8156,1,0,0,72200
34.08,33,1082.0,228.0,3.675,0,0,0,147800
34.15,52,2706.0,439.0,4.2125,1,0,0,265800
33.86,36,803.0,128.0,5.5799,0,0,0,332900
34.05,25,5228.0,1017.0,4.0721,0,0,0,337800
33.81,38,1944.0,334.0,4.7821,0,0,0,191000
34.02,33,3654.0,449.0,3.35,1,0,0,98100
34.06,31,1902.0,364.0,2.7706,0,0,0,170900
37.86,52,2026.0,346.0,3.1214,0,1,0,164600
34.18,33,4431.0,615.0,5.4641,0,0,0,263700
37.85,52,418.0,77.0,2.5841,0,1,0,106600
34.69,12,5684.0,724.0,4.4667,1,0,0,172200
34.04,45,402.0,60.0,3.4895,0,0,0,156600
37.6,36,1978.0,338.0,3.994,0,1,0,159900
37.38,36,912.0,128.0,7.128,0,1,0,384200
34.08,34,2271.0,503.0,2.2704,0,0,0,152400
34.15,19,2011.0,278.0,6.9031,0,0,0,500301
33.86,1,8.0,2.0,1.925,1,0,0,55300
34.04,42,2170.0,367.0,2.3259,0,0,0,169100
37.93,35,4732.0,662.0,5.3761,0,1,0,233500
41.72,15,4444.0,743.0,2.1533,1,0,0,57800
37.46,52,2060.0,259.0,11.2508,0,1,0,500301
39.59,24,1814.0,272.0,2.6833,1,0,0,95400
37.72,52,169.0,26.0,2.4484,0,1,0,181600
34.2,37,2358.0,363.0,4.0932,1,0,0,210600
34.06,25,2663.0,564.0,2.6049,1,0,0,150300
37.8,51,2004.0,392.0,2.2028,0,1,0,128200
37.76,52,2440.0,463.0,4.0083,0,0,1,308000
37.44,38,3839.0,465.0,9.6198,0,0,1,500301
32.78,44,2603.0,420.0,4.4742,0,0,1,342500
33.76,26,2331.0,436.0,3.225,0,0,0,176300
33.12,8,9989.0,1323.0,5.611,0,0,1,256100
34.17,48,1340.0,202.0,3.5813,1,0,0,268400
32.76,41,1965.0,415.0,2.675,0,0,1,154700
37.32,23,2175.0,324.0,5.1092,0,0,0,217700
37.68,31,2320.0,389.0,3.425,0,1,0,167400
37.53,7,32122.0,3701.0,8.7045,0,0,0,451400
38.0,6,782.0,91.0,5.5375,0,1,0,246700
38.43,3,45530.0,5358.0,5.2516,1,0,0,154000
37.27,28,5223.0,667.0,5.7609,0,0,0,263900
33.91,36,1633.0,221.0,3.8403,0,0,0,195700
33.98,30,2308.0,545.0,2.6444,0,0,0,156400
37.11,32,3126.0,410.0,3.9474,0,0,1,231900
33.76,44,3153.0,550.0,4.2352,0,0,1,407200
37.98,36,481.0,88.0,4.825,1,0,0,161600
33.73,16,4994.0,578.0,10.8424,0,0,0,500301
34.13,40,1552.0,268.0,3.3721,1,0,0,84100
32.75,29,2526.0,569.0,2.5813,0,0,1,118400
34.16,32,3011.0,493.0,4.3764,0,0,0,325300
37.34,52,1755.0,352.0,2.4442,0,0,0,189200
33.73,22,3934.0,488.0,6.9324,0,0,0,347900
37.52,38,3156.0,395.0,5.8902,0,0,1,417300
38.92,30,108.0,13.0,4.425,1,0,0,112800
33.78,29,4985.0,1143.0,1.9955,0,0,1,180000
34.22,10,1213.0,109.0,7.5371,1,0,0,172200
33.38,14,6213.0,810.0,5.3507,0,0,0,291800
34.13,18,6920.0,1002.0,4.3294,1,0,0,133500
34.14,10,1392.0,288.0,3.3074,0,0,0,175300
37.79,34,2921.0,516.0,3.1365,0,1,0,139500
38.67,14,7189.0,941.0,4.5262,1,0,0,244600
37.94,47,1550.0,273.0,3.1967,0,1,0,95900
33.64,40,2291.0,364.0,3.9406,0,0,0,326400
34.11,43,2203.0,329.0,3.8625,1,0,0,211900
34.03,25,2853.0,320.0,6.7962,1,0,0,182700
34.04,18,2225.0,336.0,2.8187,1,0,0,117000
35.41,21,4726.0,688.0,4.175,1,0,0,99800
33.18,16,3593.0,538.0,2.4205,0,0,1,157600
33.96,44,3893.0,776.0,3.4875,0,0,0,172000
34.05,47,1020.0,307.0,1.6169,0,0,0,112800
34.18,44,1983.0,340.0,3.7,0,0,0,212400
34.42,31,1907.0,398.0,2.9019,0,0,1,250300
33.86,42,2430.0,399.0,4.0031,0,0,0,167400
33.58,16,3410.0,382.0,7.8196,0,0,0,315900
37.75,38,3081.0,482.0,1.8625,0,1,0,92000
38.5,15,6475.0,769.0,6.9104,0,0,0,331200
34.06,30,2559.0,764.0,1.8885,0,0,0,154500
38.54,13,7160.0,967.0,4.5432,1,0,0,326800
35.99,26,1776.0,286.0,1.6676,1,0,0,48100
34.05,42,1807.0,271.0,3.1793,0,0,0,202400
34.27,38,1061.0,204.0,3.2219,0,0,0,138200
36.8,27,2946.0,449.0,3.62,1,0,0,125000
34.02,28,6591.0,1451.0,3.6266,0,0,0,483600
38.0,21,519.0,57.0,3.1958,1,0,0,135300
34.42,37,2117.0,446.0,2.3643,0,0,0,247000
34.28,17,5243.0,655.0,5.9885,0,0,1,268500
33.78,40,367.0,70.0,3.3125,0,0,0,166400
33.9,36,1274.0,239.0,3.4897,0,0,0,155300
38.07,21,2710.0,332.0,5.1125,1,0,0,161400
40.57,18,2716.0,451.0,1.9821,1,0,0,69700
37.23,20,8730.0,941.0,8.49,0,0,0,361900
39.04,18,2442.0,129.0,4.3313,1,0,0,126300
37.19,8,6084.0,857.0,4.4099,1,0,0,113900
38.1,43,1470.0,205.0,5.2286,0,1,0,307300
37.67,31,3042.0,464.0,5.4054,0,0,1,294800
38.56,51,2642.0,524.0,2.3221,1,0,0,96100
32.63,26,1896.0,250.0,3.8357,0,0,1,67800
37.43,33,3287.0,485.0,5.1304,0,0,0,225200
33.99,45,2153.0,427.0,2.14,0,0,0,91700
37.48,26,4049.0,524.0,8.8184,0,0,1,500301
34.08,36,3018.0,563.0,3.5344,0,0,0,235200
36.21,30,1898.0,351.0,2.0548,0,0,0,96100
34.1,32,3978.0,604.0,4.5685,0,0,0,216900
32.75,27,2606.0,510.0,3.1043,0,0,1,262400
36.2,12,2010.0,315.0,2.3333,1,0,0,54700
33.82,36,1927.0,320.0,4.7015,0,0,0,167200
41.75,20,4597.0,721.0,2.3074,0,0,1,67200
37.78,52,2595.0,369.0,3.52,0,1,0,156800
32.76,30,2309.0,415.0,3.175,0,0,1,139900
37.77,52,1125.0,222.0,3.7671,0,1,0,250300
33.85,9,7493.0,892.0,5.6006,0,0,0,221700
34.04,52,1117.0,281.0,2.4923,0,0,0,155300
34.0,31,1499.0,283.0,2.3742,1,0,0,76500
33.81,10,2452.0,553.0,4.2286,0,0,0,114300
32.8,15,4945.0,977.0,2.7367,0,0,0,111700
33.83,23,2780.0,408.0,5.6439,0,0,0,227400
33.14,27,4493.0,717.0,4.1185,0,0,0,137500
33.14,15,1747.0,239.0,4.6846,0,0,0,154500
40.38,26,1965.0,280.0,2.7757,1,0,0,85900
32.94,15,5671.0,823.0,5.2375,0,0,0,180700
37.95,22,9425.0,1888.0,3.8838,0,1,0,271600
33.94,26,3500.0,501.0,3.4859,1,0,0,153400
34.14,33,921.0,130.0,6.038,0,0,0,497900
38.28,14,1151.0,183.0,4.7306,1,0,0,170400
35.95,25,1255.0,222.0,2.1462,1,0,0,56100
33.96,34,1316.0,255.0,1.9467,0,0,0,91200
33.75,19,2391.0,432.0,4.3313,0,0,0,147800
37.67,35,589.0,97.0,4.7286,0,0,1,238900
32.81,21,2038.0,369.0,4.0813,0,0,1,362800
34.19,46,1998.0,295.0,5.4814,0,0,0,209800
34.41,35,2228.0,338.0,5.2044,0,0,1,335600
37.78,52,3216.0,593.0,3.3265,0,1,0,350300
36.67,40,3470.0,564.0,3.4439,0,0,0,192600
37.86,38,1379.0,205.0,4.05,0,1,0,478900
37.31,16,3860.0,795.0,2.8804,0,0,0,216600
33.48,38,4641.0,636.0,5.3044,0,0,0,381500
37.74,43,854.0,155.0,2.8139,0,1,0,83700
39.76,19,2972.0,453.0,3.4061,1,0,0,110500
34.08,33,5001.0,848.0,3.4912,0,0,0,160200
33.8,25,5009.0,789.0,5.3814,0,0,0,447100
33.74,22,6016.0,935.0,4.6472,0,0,1,351500
33.91,41,2214.0,374.0,3.2643,0,0,0,162500
33.78,26,2234.0,343.0,3.8972,0,0,0,187800
34.11,41,1362.0,197.0,2.2375,1,0,0,64400
34.19,43,1986.0,329.0,3.22,1,0,0,242500
34.08,49,964.0,329.0,1.9806,0,0,0,317000
37.75,30,468.0,50.0,5.275,0,1,0,311400
33.96,40,2071.0,291.0,3.9667,0,0,0,173400
34.0,37,3351.0,737.0,2.9042,0,0,0,306100
37.96,35,1102.0,197.0,4.2917,0,1,0,291100
33.97,39,2385.0,387.0,4.95,0,0,0,224600
37.78,39,2151.0,376.0,3.4167,0,1,0,121900
39.64,25,2624.0,403.0,3.1306,1,0,0,87800
38.54,39,3290.0,562.0,3.5404,1,0,0,93900
38.33,8,3860.0,418.0,5.9445,0,0,1,365100
35.76,30,872.0,113.0,2.8625,1,0,0,156600
32.78,42,1409.0,270.0,2.5768,0,0,1,145500
33.98,37,2789.0,437.0,3.445,1,0,0,169400
37.62,11,5795.0,686.0,4.0041,1,0,0,175100
37.96,29,2423.0,443.0,2.175,0,1,0,97500
34.21,14,3675.0,803.0,2.9667,0,0,0,172700
34.05,45,2226.0,466.0,2.4736,0,0,0,171600
38.91,27,1159.0,143.0,2.3938,1,0,0,94700
34.22,17,4015.0,708.0,4.4359,0,0,0,255500
37.73,38,4023.0,778.0,3.4359,0,0,1,350300
34.03,20,980.0,145.0,11.1634,1,0,0,382100
33.79,47,962.0,195.0,3.2514,0,0,1,185500
34.06,45,695.0,166.0,2.4406,0,0,0,162800
39.12,35,3374.0,601.0,2.8469,1,0,0,66200
36.21,30,963.0,199.0,1.1229,1,0,0,68700
34.39,32,2315.0,334.0,3.533,0,0,1,346300
33.98,52,1938.0,295.0,3.8982,0,0,0,96900
38.67,10,2466.0,378.0,4.8526,1,0,0,154700
33.63,29,1778.0,215.0,6.3516,0,0,0,500301
34.05,21,4954.0,834.0,3.4641,0,0,0,117600
33.94,42,1306.0,261.0,3.6125,0,0,0,144900
34.01,23,4024.0,840.0,2.4863,0,0,0,157900
39.33,10,755.0,95.0,1.2283,1,0,0,116600
34.07,37,1380.0,241.0,4.175,0,0,0,148800
36.15,17,2727.0,420.0,3.0461,1,0,0,70300
34.01,37,3119.0,598.0,2.2074,0,0,0,99900
34.03,50,627.0,243.0,2.0546,0,0,0,175300
41.11,19,2181.0,327.0,1.7911,0,0,0,59500
38.0,25,1998.0,259.0,5.1359,1,0,0,145600
33.98,33,4108.0,735.0,4.2727,0,0,0,307500
34.17,37,1315.0,155.0,4.4429,0,0,0,303900
33.45,4,10502.0,1243.0,4.9904,0,0,0,174500
37.56,50,2220.0,251.0,10.3743,0,0,1,500301
34.11,33,1914.0,298.0,2.9591,0,0,0,184100
37.33,35,4454.0,1075.0,1.773,0,0,0,213900
34.24,24,5398.0,702.0,6.1838,0,0,0,232900
33.75,19,2266.0,275.0,6.9355,0,0,0,276400
33.65,35,2546.0,402.0,4.7211,0,0,0,215500
33.62,8,1170.0,140.0,4.5917,1,0,0,222200
34.12,3,17943.0,1920.0,6.5178,1,0,0,174200
37.78,4,87.0,29.0,3.675,1,0,0,106600
36.79,30,606.0,95.0,3.9333,1,0,0,202800
39.34,44,1294.0,175.0,3.175,1,0,0,61800
38.0,22,838.0,129.0,5.6098,1,0,0,152200
37.4,16,3601.0,615.0,4.0622,0,0,0,150300
33.81,34,1693.0,284.0,5.0772,0,0,0,182800
39.24,7,4867.0,566.0,4.6702,1,0,0,226400
